0,509354247324409;0,529338392786608;0,558864875179159;0,590769717600023;0,595260418654055;0,66050499871372;0,663165699897282;0,680079510312557;0,711615858956399;0,73275515729136;0,758436337067469;0,770457124868643;0,807281282846589;0,829123828075762;0,850037818522639;0,895331384264483;0,903837594659013;0,915310522894568;0,927767215559047;0,946590557767004;1;1,00392488969392;2;2,02258685801365;3;3,06216903917154;
120;121;122;123;124;125;126;127;128;129;130;131;132;133;134;135;136;137;138;139;140;139;140;139;140;139;
0,561647063939889;0,647273391291233;0,69213989135577;0,746075413323194;0,791256857987491;0,814828249743186;0,83962564462007;0,866259219352506;0,87320984834572;0,884565592223804;0,90071000458377;1;1,01080663813342;1,01834982744406;1,1198025632249;1,16170045973836;1,20063061041089;1,24188855033194;1,35953214793127;1,39616685144552;1,48590548578953;1,57170434487123;2;2,20444491600352;3;3,10461701902794;
120;121;122;123;124;125;126;127;128;129;130;131;130;131;132;133;134;135;136;137;138;139;140;139;140;139;
0,512976281775233;0,536676607371795;0,569127038025019;0,57015247792209;0,578207920482509;0,58642681818831;0,64115957047276;0,645478618397984;0,653464776156245;0,673507868449272;0,680422061952072;0,746332249269999;0,758845940688675;0,762053699996343;0,776769889835183;0,777811481335871;0,783619246495011;0,819854089009103;0,824511663530833;0,863529593873609;1;1,00490946071106;2;2,00245558340388;3;3,11536802630715;
120;121;122;123;124;125;126;127;128;129;130;131;132;133;134;135;136;137;138;139;140;139;140;139;140;139;
0,5;0,513027255969722;0,54540978574572;0,554172942727942;0,591224967736255;0,619520992223542;0,652147367516765;0,677881460663283;0,77253098419236;0,800613465538857;0,851275562932489;0,879820975030859;0,897969321349689;0,929043644546009;0,98573492194183;1;1,01563957424782;1,10453914717167;1,58629106577938;1,62173276830553;1,6846612447692;1,69043386630033;2;2,06249330264915;3;3,08307845928832;
120;121;122;123;124;125;126;127;128;129;130;131;132;133;134;135;134;135;136;137;138;139;140;139;140;139;
0,5;0,501226360650752;0,520862351750458;0,52513372026472;0,585610140897248;0,588478741326365;0,608151046335889;0,612921361596193;0,634623724096701;0,636363735948157;0,637013352863228;0,682860219113074;0,701669926118983;0,723570357948771;0,724200788673888;0,736780379255928;0,757625057368566;0,81220045461458;0,814379630206682;0,836774760339658;1;1,24350603641908;2;2,07739926181545;3;3,1138938245274;
120;121;122;123;124;125;126;127;128;129;130;131;132;133;134;135;136;137;138;139;140;139;140;139;140;139;
