0,5;0,552623694372496;0,58420822693712;0,593562474261529;0,594183434613036;0,615455743032204;0,61936260837365;0,624209434353206;0,65151238959389;0,695225494728969;0,698100040384899;0,743585918883804;0,759722876584461;0,767876730603292;0,826462323064745;0,864771483534857;0,900647212676927;0,931329437616837;0,947395396917;0,97290656911035;1;1,00820716350335;2;2,04516612763697;3;3,03509505936059;
120;121;122;123;124;125;126;127;128;129;130;131;132;133;134;135;136;137;138;139;140;139;140;139;140;139;
0,5;0,511227740250943;0,635084899738256;0,680266344402553;0,690751402293129;0,698040490068284;0,698448679350844;0,745650626888831;0,819050810294507;0,863433906590407;0,871131268217099;0,949021869850672;0,955673653059098;1;1,08453365779592;1,49967266320153;1,50276890230287;1,50489645205571;1,57278873443783;1,64786537295951;1,70609245699928;1,71522854468991;2;2,0297780678729;3;3,03997388404452;
120;121;122;123;124;125;126;127;128;129;130;131;132;133;132;133;134;135;136;137;138;139;140;139;140;139;
0,532870125734346;0,550872470482524;0,556831747960682;0,577745571199752;0,646939508796066;0,673328339224035;0,68130827419382;0,694284555969054;0,727616893834188;0,760067324487412;0,764605168322188;0,772660610882608;0,780879508588409;0,835612260872859;0,839931308798083;0,876791561359363;0,879370813187952;1;1,11117292738729;1,11590061286205;1,12407574575734;1,19501899251128;2;2,09027241929849;3;3,03556210453032;
120;121;122;123;124;125;126;127;128;129;130;131;132;133;134;135;136;137;136;137;138;139;140;139;140;139;
0,5;0,514464784078541;0,518188109195325;0,534399539876082;0,571451564884395;0,599747589371682;0,637147224355697;0,65484396610205;0,66810503331818;0,671641809492193;0,749796296150816;0,783959328006619;0,78687476673305;0,815990624479402;0,851398137731625;0,863806798046404;0,866634823211105;0,934312850857583;0,936718770446633;1;1,01043990716143;1,0204342136767;2;2,03230709778298;3;3,01008992944493;
120;121;122;123;124;125;126;127;128;129;130;131;132;133;134;135;136;137;138;139;138;139;140;139;140;139;
0,503117476261786;0,503318720172442;0,548181329889378;0,55961150979003;0,604442357203108;0,617856026673275;0,641590187793142;0,695757336938495;0,703327357134266;0,741716627178997;0,765073972672685;0,792862353621545;0,897509478931953;0,903688002315092;0,904337619230162;0,983115443075326;0,985265794254823;1;1,00716622608461;1,00779665680973;1,05337675292729;1,10375400295491;2;2,01322932011116;3;3,09536068677451;
120;121;122;123;124;125;126;127;128;129;130;131;132;133;134;135;136;137;136;137;138;139;140;139;140;139;
0,500458865339657;0,552848463715419;0,59474751590412;0,626824585547848;0,666575466689994;0,702577266615702;0,758184904069048;0,786322949216771;0,793617607041794;0,831311708766637;0,853625060166011;0,858549370713005;0,87442461679386;0,892430780084755;0,945776361487118;0,99044058621454;1;1,03841788790315;1,06598722004402;1,14677457545506;1,17531728288501;1,3041336440736;2;2,03152249290026;3;3,07516816152596;
120;121;122;123;124;125;126;127;128;129;130;131;132;133;134;135;136;135;136;137;138;139;140;139;140;139;
0,5;0,541851602599467;0,542201914431441;0,547414458052256;0,581351032772599;0,617645153911322;0,626505230856282;0,665611316916557;0,680186904219644;0,714607086812537;0,774736100307867;0,779291523809237;0,860135108576727;0,933860050332126;0,948861653567259;0,951401150018238;0,953537591451446;0,962193115862953;1;1,03399893440133;1,16786865956564;1,21604647380925;2;2,03421615085092;3;3,08881597683922;
120;121;122;123;124;125;126;127;128;129;130;131;132;133;134;135;136;137;138;137;138;139;140;139;140;139;
0,522748915538724;0,561268256613111;0,620257683205011;0,620839273406168;0,647612951198152;0,656199734653596;0,66061885625744;0,68961059430742;0,733179814327105;0,766071367761932;0,767389272206567;0,773586473715903;0,77677801357514;0,781893973951149;0,793943612724302;0,811541134459817;0,824551327406965;0,830205080747929;0,833389608258947;0,860936369781875;1;1,02080150804455;2;2,02063548948993;3;3,00142769051893;
120;121;122;123;124;125;126;127;128;129;130;131;132;133;134;135;136;137;138;139;140;139;140;139;140;139;
0,5;0,560633292766094;0,585545993989936;0,601985595315863;0,605416960886942;0,68751056907715;0,732242700371831;0,782597988527811;0,801843769776894;0,803951424700728;0,814239741753749;0,820954009256906;0,822386303990904;0,883465988692635;0,932554720616263;0,951831818832864;1;1,02516242782002;1,03663882680572;1,10863191594087;1,2223179935797;1,27786833096066;2;2,02936182043642;3;3,06764832981953;
120;121;122;123;124;125;126;127;128;129;130;131;132;133;134;135;136;135;136;137;138;139;140;139;140;139;
0,537998761103552;0,546889140143636;0,548173243004183;0,54876091672946;0,575554598127164;0,600043770868835;0,645923873258186;0,665100778476829;0,692054269870017;0,739328945795797;0,783807194203079;0,783917824162563;0,817557193380208;0,836139092813771;0,861394085293856;0,882652885001617;0,883824165017223;0,92802526761002;0,94933658755036;0,953920561482839;1;1,0064725963563;2;2,11235731276711;3;3,10875462542887;
120;121;122;123;124;125;126;127;128;129;130;131;132;133;134;135;136;137;138;139;140;139;140;139;140;139;
0,52303967987862;0,589734047587537;0,592719993641303;0,59773332478519;0,62510867956866;0,627723479125978;0,628019896474769;0,642187370943859;0,692631455251435;0,700829014557035;0,703202935225088;0,703454571815183;0,718254272436297;0,731897824120275;0,757978952573546;0,792234794784608;0,81494686295183;0,848522638624771;0,970922839233848;0,988368913701799;1;1,09349955131587;2;2,00678735177963;3;3,09122419107914;
120;121;122;123;124;125;126;127;128;129;130;131;132;133;134;135;136;137;138;139;140;139;140;139;140;139;
0,5;0,518331104084547;0,597815795972377;0,611235635555036;0,613068205327694;0,64147636499274;0,673144263727391;0,685665595024821;0,688243753242936;0,691558030393375;0,699389011587717;0,721205801074635;0,770825221732829;0,77511875261833;0,805274197448274;0,885551522640269;0,895141304810495;0,950729439124848;1;1,05875128999481;1,12276418020089;1,21166922045429;2;2,04169637596659;3;3,01890043996076;
120;121;122;123;124;125;126;127;128;129;130;131;132;133;134;135;136;137;138;137;138;139;140;139;140;139;
0,5;0,505715166433023;0,514751800657994;0,53960283729938;0,60017927177091;0,618632526978626;0,719521655207425;0,764871947972838;0,77946651262088;0,839335744557502;0,859181777977961;1;1,0338918096863;1,04552504860235;1,05173639416028;1,07632158571221;1,10522866984005;1,25513875986808;1,26364959586164;1,4079226292358;1,42729935668482;1,50363282981726;2;2,06924124722271;3;3,00769391560803;
120;121;122;123;124;125;126;127;128;129;130;131;130;131;132;133;134;135;136;137;138;139;140;139;140;139;
0,5;0,506729460387535;0,552413191980997;0,566790088046411;0,593463760249173;0,594301926423517;0,617201834492417;0,655203896092506;0,71381788763695;0,752313785489791;0,766026860774171;0,768654245399003;0,822148731647144;0,840121703759686;1;1,05144203039815;1,13268076195956;1,14139857821079;1,24708034515011;1,45138240626361;1,50143586351175;1,54883941383635;2;2,10656724186991;3;3,01457219126841;
120;121;122;123;124;125;126;127;128;129;130;131;132;133;134;133;134;135;136;137;138;139;140;139;140;139;
0,5;0,50308976711836;0,565580053390396;0,575247346812674;0,576153115822207;0,596782398790342;0,603320721396012;0,61224669518564;0,635634848453243;0,638478657509563;0,646167717389913;0,692361736149105;0,785436798370887;0,787254921405412;0,79865942441036;0,832864011776485;0,926154722439583;0,928002243467508;0,955788704448005;1;1,05979720550241;1,06221176356719;2;2,02237064570102;3;
120;121;122;123;124;125;126;127;128;129;130;131;132;133;134;135;136;137;138;139;138;139;140;139;140;
0,503272317277956;0,554795120863492;0,579061314723455;0,596546433387384;0,624562986663771;0,63743573648538;0,650790894463331;0,739136250088396;0,739625152879007;0,752301173366392;0,769281631347802;0,775849650243803;0,807728783763817;0,835369524210393;0,901615514592636;0,933732643524231;0,935014104669339;0,960498708788971;0,979735519556064;0,981593422821663;1;1,01115120866301;2;2,12471714374727;3;3,01213532361062;
120;121;122;123;124;125;126;127;128;129;130;131;132;133;134;135;136;137;138;139;140;139;140;139;140;139;
0,5;0,598466483424049;0,621215141315981;0,62382540587628;0,64175988890172;0,64775520941516;0,659520096512838;0,693234028072052;0,701815353621866;0,750298460523257;0,770726844243024;0,795355491520808;0,797554900000808;0,80551565170218;0,866490199299643;0,885938342915605;0,887457360231364;0,898729011303117;0,899293292416838;0,930299811038367;1;1,04408474039874;2;2,02735805526261;3;3,03961895614543;
120;121;122;123;124;125;126;127;128;129;130;131;132;133;134;135;136;137;138;139;140;139;140;139;140;139;
0,521466607472879;0,521657959076005;0,55881961822571;0,561893500648511;0,576940624003976;0,605404685961835;0,619440397409881;0,627263491045297;0,66666796926706;0,672614202008056;0,694873269313812;0,699446709129497;0,780795577540067;0,782945893023644;0,785223211445695;0,804841209144825;0,894866802621519;0,910106332884759;0,913115626341262;0,935419126221674;1;1,01461132102628;2;2,01320689186177;3;3,01856124406496;
120;121;122;123;124;125;126;127;128;129;130;131;132;133;134;135;136;137;138;139;140;139;140;139;140;139;
0,5;0,562197664384328;0,564514853866618;0,565912453675013;0,589936219378725;0,615226492364162;0,63901346697482;0,643511528009228;0,652319198419192;0,66209725579714;0,666710344722531;0,681339789079063;0,684592958261501;0,701605031239653;0,721612992307485;0,774002630308933;0,806543862442858;0,833923172384315;0,860947692197782;0,864924928770379;1;1,0156658300887;2;2,01219175426565;3;3,11040386037562;
120;121;122;123;124;125;126;127;128;129;130;131;132;133;134;135;136;137;138;139;140;139;140;139;140;139;
0,5;0,677630237616771;0,732859925697584;0,733374087562457;0,767140771305222;0,80379060796305;0,834114208539388;0,879595551985008;0,880954006620868;0,881890081325367;0,912841908017485;0,961158105469053;1;1,09627033088929;1,12405501926889;1,18334362260294;1,58706364533468;1,6594062154897;1,73450269161422;1,77253875903905;1,78367162472975;1,81123820817642;2;2,03307277487838;3;3,02053754240844;
120;121;122;123;124;125;126;127;128;129;130;131;132;131;132;133;134;135;136;137;138;139;140;139;140;139;
0,5;0,512075612244587;0,520732210310495;0,533274940942686;0,548388283137728;0,576887871589777;0,590151525124479;0,593639385462951;0,601259964413786;0,620579148246151;0,636271771526165;0,65620173213838;0,681776556894128;0,719234583408017;0,791200786158784;0,795864557878117;0,819741888385302;0,857242540019145;0,88232093043984;0,909701576502802;1;1,20669193053142;2;2,2058157717381;3;3,03532381830619;
120;121;122;123;124;125;126;127;128;129;130;131;132;133;134;135;136;137;138;139;140;139;140;139;140;139;
0,5;0,52045094817603;0,522570750795302;0,558080284508259;0,564411287029246;0,569369478656606;0,620250904192727;0,631526737340978;0,645918872018348;0,655399816258325;0,700411103719545;0,771906686029342;0,771912594287472;0,801425491544226;0,811873414471739;0,825495897809853;0,850859235779757;0,970368250678228;1;1,02524463595382;1,06415461814871;1,12202217430381;2;2,00107762840335;3;3,00420950099717;
120;121;122;123;124;125;126;127;128;129;130;131;132;133;134;135;136;137;138;137;138;139;140;139;140;139;
0,507660746649028;0,51402325119548;0,516352657534827;0,540738286746139;0,547158735242629;0,57780075313864;0,589268727171465;0,605233858265576;0,643178661695214;0,647470836710648;0,677055308281573;0,693679614303461;0,697347280008989;0,700111036058248;0,750582843577424;0,750905999676784;0,753483434190295;0,821293639443982;0,844664938274467;0,955766583654175;1;1,24927288211473;2;2,08710717045912;3;3,02107780026985;
120;121;122;123;124;125;126;127;128;129;130;131;132;133;134;135;136;137;138;139;140;139;140;139;140;139;
0,5;0,502265429183851;0,527647073166497;0,545653856982541;0,577618817137288;0,583889034229795;0,594627988447775;0,607093771414437;0,617704181718686;0,656348110374529;0,706704878016147;0,708637239929536;0,724593718250253;0,764211546483491;0,779383070208424;0,810092270639802;0,827527514349667;0,829588409272382;0,851606149834156;0,869918950173104;1;1,00298644117808;2;2,00217023363334;3;3,03966632138574;
120;121;122;123;124;125;126;127;128;129;130;131;132;133;134;135;136;137;138;139;140;139;140;139;140;139;
0,5;0,501833028627652;0,584101684492894;0,593969159108065;0,614157454947584;0,629079887981092;0,65329301517952;0,659863033442954;0,672238694474394;0,672491687218047;0,673159525626101;0,693645707039962;0,715083380987218;0,781387068703421;0,830210038419066;0,957065429832619;0,965603961481306;1;1,0168698564705;1,04309530997367;1,05522719169319;1,05686879456395;2;2,00495689102278;3;3,11563736190736;
120;121;122;123;124;125;126;127;128;129;130;131;132;133;134;135;136;137;136;137;138;139;140;139;140;139;
0,543880674765772;0,669991269439688;0,673827892352141;0,675953775629313;0,679019552312933;0,705415137389159;0,733517560583168;0,782154297901741;0,812711056630796;0,813499446614782;0,855334444604995;0,858317503547329;0,876143646473038;0,894541409329378;0,915955356644396;0,927669507774947;0,983366841900377;1;1,00314024986189;1,01241735512383;1,12242997216089;1,2074263118364;2;2,02424606034212;3;3,00252451716508;
120;121;122;123;124;125;126;127;128;129;130;131;132;133;134;135;136;137;136;137;138;139;140;139;140;139;
0,5;0,60170548385545;0,607927777117684;0,613452738086803;0,621872829016204;0,647759606127444;0,658542737323951;0,667349633204381;0,693378532650963;0,70501620956388;0,708075236269561;0,708858158436076;0,716901449210272;0,778655451281844;0,791743908100428;0,801235838782543;0,846796317407756;0,850240422689534;0,874901078997909;0,895483270579774;1;1,0182421000312;2;2,02529243165296;3;3,01648205018375;
120;121;122;123;124;125;126;127;128;129;130;131;132;133;134;135;136;137;138;139;140;139;140;139;140;139;
0,554543143787363;0,583443963676243;0,592291545628625;0,598961137576506;0,600688072857714;0,608393675383369;0,618863036516499;0,628380346985113;0,662002374966348;0,667390563162743;0,71468600927873;0,751625971619946;0,780420410242038;0,849441946567199;0,857798264641292;0,875386450817379;0,900805679097648;0,911214787639986;1;1,01899012294845;1,24325093831192;1,28002819419145;2;2,04261703088243;3;3,04155955725803;
120;121;122;123;124;125;126;127;128;129;130;131;132;133;134;135;136;137;138;137;138;139;140;139;140;139;
0,517674596449164;0,522404054640641;0,57977436450875;0,602262347880434;0,629465679633543;0,634899210943924;0,673881675707259;0,721342110344603;0,772234873087496;0,789342751307974;0,793632419632661;0,8122114200779;0,908264176085218;1;1,11137382403847;1,16424598641492;1,206499708854;1,30180424931778;1,43141870504963;1,72512923512749;1,85072860799299;1,85662177253844;2;2,03760008037574;3;3,15269118426288;
120;121;122;123;124;125;126;127;128;129;130;131;132;133;132;133;134;135;136;137;138;139;140;139;140;139;
0,5;0,501647650518833;0,505872285230904;0,506909630039351;0,593252668895368;0,66821268150167;0,690073336594222;0,715131135030081;0,727349259806087;0,750331083240692;0,766599248833735;0,769373201522251;0,792870151128757;0,815340880383383;0,882890425492677;0,9048963852433;0,929402880616877;0,948132017365691;0,948427272226898;0,957652159634526;1;1,042473747618;2;2,00000611814162;3;3,05743551857012;
120;121;122;123;124;125;126;127;128;129;130;131;132;133;134;135;136;137;138;139;140;139;140;139;140;139;
0,5;0,52220838963131;0,544529275382597;0,553595876691846;0,556721320809224;0,575955617755889;0,618792616121325;0,621179192479293;0,626902638935138;0,664083989548875;0,666803890873483;0,75380666115389;0,775042106220562;0,776858086963452;0,784054491772966;0,785060000232935;0,825017017901677;0,934885511596787;0,947509507643791;0,948365158270873;1;1,00348374679481;2;2,00205352975058;3;3,06940171561261;
120;121;122;123;124;125;126;127;128;129;130;131;132;133;134;135;136;137;138;139;140;139;140;139;140;139;
0,5;0,502097361695157;0,510030982694636;0,573332690868991;0,60426346146059;0,731201800759836;0,74826261444704;0,751908839845794;0,759133823013886;0,783456680736812;0,805601561543538;0,809486579219746;0,815272420445246;0,817121446255507;0,867772771503741;0,881131524407637;0,883622561761984;0,92020996001599;0,957742639517028;1;1,09319124127815;1,21538848890593;2;2,0373339106657;3;3,02092319129669;
120;121;122;123;124;125;126;127;128;129;130;131;132;133;134;135;136;137;138;139;138;139;140;139;140;139;
